freq_hz,power,power_db,active
267249.094116,0.000360182566,-29.190075,0
267279.932922,0.000309995921,-29.841742,0
267310.771729,0.000367154728,-29.106810,0
267341.610535,0.000341201172,-29.425197,0
267372.449341,0.000375456058,-29.009711,0
267403.288147,0.000381461909,-28.940790,0
267434.126953,0.000348894091,-29.328366,0
267464.965759,0.000358447639,-29.211044,0
267495.804565,0.000364481325,-29.138549,0
267526.643372,0.000350613991,-29.307009,0
267557.482178,0.000363452941,-29.150820,0
267588.320984,0.000335479852,-29.498637,0
267619.159790,0.000286783139,-30.179766,0
267649.998596,0.000267407483,-30.483566,0
267680.837402,0.000276855467,-30.332771,0
267711.676208,0.000352314384,-29.285998,0
267742.515015,0.000332577894,-29.536368,0
267773.353821,0.000319279622,-29.713590,0
267804.192627,0.000334448182,-29.512013,0
267835.031433,0.000373526615,-29.032086,0
267865.870239,0.000391689557,-28.825882,0
267896.709045,0.000396059541,-28.777697,0
267927.547852,0.000350399969,-29.309661,0
267958.386658,0.000311522394,-29.820409,0
267989.225464,0.000323325062,-29.658908,0
268020.064270,0.000336182735,-29.489548,0
268050.903076,0.000351194799,-29.299821,0
268081.741882,0.000343343952,-29.398008,0
268112.580688,0.000327720621,-29.600264,0
268143.419495,0.000315423916,-29.766356,0
268174.258301,0.000342607397,-29.407334,0
268205.097107,0.000357841278,-29.218397,0
268235.935913,0.000333265339,-29.527400,0
268266.774719,0.000326947725,-29.610519,0
268297.613525,0.000340030749,-29.440120,0
268328.452332,0.000329582883,-29.575655,0
268359.291138,0.000278542245,-30.306391,0
268390.129944,0.000340176794,-29.438255,0
268420.968750,0.000315589544,-29.764076,0
268451.807556,0.00032473202,-29.640051,0
268482.646362,0.000318109279,-29.729538,0
268513.485168,0.000334456038,-29.511911,0
268544.323975,0.000355155071,-29.251122,0
268575.162781,0.000383540141,-28.917193,0
268606.001587,0.000389988719,-28.844781,0
268636.840393,0.000352088866,-29.288779,0
268667.679199,0.000375261893,-29.011957,0
268698.518005,0.000396258718,-28.775513,0
268729.356812,0.000353997753,-29.265297,0
268760.195618,0.000266539946,-30.497679,0
268791.034424,0.000300437099,-29.977766,0
268821.873230,0.000318119227,-29.729403,0
268852.712036,0.000304203492,-29.923660,0
268883.550842,0.00035267532,-29.281551,0
268914.389648,0.000371963796,-29.050295,0
268945.228455,0.000349539304,-29.320342,0
268976.067261,0.000264700527,-30.527754,0
269006.906067,0.000285804507,-30.194611,0
269037.744873,0.000336012574,-29.491746,0
269068.583679,0.000365338194,-29.128351,0
269099.422485,0.000329825132,-29.572464,0
269130.261292,0.000297860498,-30.015173,0
269161.100098,0.000249078819,-30.791934,0
269191.938904,0.000282678032,-30.242381,0
269222.777710,0.000243658688,-30.887483,0
269253.616516,0.000288387463,-30.155538,0
269284.455322,0.000361086262,-29.179192,0
269315.294128,0.000368571738,-29.090081,0
269346.132935,0.000336189711,-29.489458,0
269376.971741,0.000382852392,-28.924988,0
269407.810547,0.000342391012,-29.410078,0
269438.649353,0.000290696358,-30.120906,0
269469.488159,0.000251582612,-30.748495,0
269500.326965,0.000346845963,-29.353935,0
269531.165771,0.000426710434,-28.453969,0
269562.004578,0.000407141843,-28.657844,0
269592.843384,0.000314527322,-29.778718,0
269623.682190,0.000327244809,-29.606574,0
269654.520996,0.000320622349,-29.695364,0
269685.359802,0.000261484091,-30.580849,0
269716.198608,0.000236308139,-31.020515,0
269747.037415,0.000364722282,-29.135679,0
269777.876221,0.000454823594,-28.176872,0
269808.715027,0.000424113335,-28.480482,0
269839.553833,0.00036567626,-29.124334,0
269870.392639,0.000375234862,-29.012270,0
269901.231445,0.000316279216,-29.754595,0
269932.070251,0.000282653732,-30.242754,0
269962.909058,0.00030873065,-29.859504,0
269993.747864,0.00031018224,-29.839132,0
270024.586670,0.00030834972,-29.864866,0
270055.425476,0.000310876095,-29.829428,0
270086.264282,0.000286391219,-30.185705,0
270117.103088,0.000326804292,-29.612424,0
270147.941895,0.000391685852,-28.825923,0
270178.780701,0.000345277048,-29.373625,0
270209.619507,0.000322045227,-29.676133,0
270240.458313,0.000323086161,-29.662118,0
270271.297119,0.000290102732,-30.129784,0
270302.135925,0.000305899157,-29.899519,0
270332.974731,0.00033093641,-29.557856,0
270363.813538,0.000347801303,-29.341990,0
270394.652344,0.000339611904,-29.445473,0
270425.491150,0.000357759979,-29.219384,0
270456.329956,0.000406220773,-28.667680,0
270487.168762,0.000347970967,-29.339872,0
270518.007568,0.000328510728,-29.589806,0
270548.846375,0.000270193016,-30.438561,0
270579.685181,0.000320275483,-29.700065,0
270610.523987,0.00034834659,-29.335186,0
270641.362793,0.000390779543,-28.835983,0
270672.201599,0.000411821847,-28.608208,0
270703.040405,0.000362770871,-29.158978,0
270733.879211,0.000325063056,-29.635626,0
270764.718018,0.000317099003,-29.743353,0
270795.556824,0.000351868924,-29.291493,0
270826.395630,0.00032056602,-29.696127,0
270857.234436,0.00033468907,-29.508886,0
270888.073242,0.000418229104,-28.541159,0
270918.912048,0.000391034882,-28.833147,0
270949.750854,0.000317281658,-29.740852,0
270980.589661,0.000310793116,-29.830588,0
271011.428467,0.000328742849,-29.586739,0
271042.267273,0.0003593566,-29.200045,0
271073.106079,0.000390984431,-28.833707,0
271103.944885,0.000435465147,-28.365768,0
271134.783691,0.000301588018,-29.961161,0
271165.622498,0.000259901086,-30.607221,0
271196.461304,0.000384229864,-28.909391,0
271227.300110,0.000403123011,-28.700926,0
271258.138916,0.00032581645,-29.625572,0
271288.977722,0.000349148334,-29.325202,0
271319.816528,0.000359376692,-29.199803,0
271350.655334,0.000341192559,-29.425306,0
271381.494141,0.000412400396,-28.602111,0
271412.332947,0.000341128882,-29.426117,0
271443.171753,0.000248196421,-30.807347,0
271474.010559,0.000253240828,-30.719964,0
271504.849365,0.000240557434,-30.943114,0
271535.688171,0.000264085241,-30.537860,0
271566.526978,0.000344277878,-29.386211,0
271597.365784,0.000364548085,-29.137753,0
271628.204590,0.000297853725,-30.015271,0
271659.043396,0.000368109993,-29.095526,0
271689.882202,0.000405779724,-28.672398,0
271720.721008,0.000352131977,-29.288247,0
271751.559814,0.00035055435,-29.307748,0
271782.398621,0.000366693617,-29.112268,0
271813.237427,0.000303456554,-29.934336,0
271844.076233,0.000323340826,-29.658696,0
271874.915039,0.00039487321,-28.790725,0
271905.753845,0.000430330775,-28.417278,0
271936.592651,0.000335910411,-29.493067,0
271967.431458,0.000357181682,-29.226410,0
271998.270264,0.00037674804,-28.994792,0
272029.109070,0.000361990103,-29.168335,0
272059.947876,0.000329798479,-29.572815,0
272090.786682,0.000309175699,-29.853248,0
272121.625488,0.000360309667,-29.188543,0
272152.464294,0.000358886067,-29.205736,0
272183.303101,0.000340243318,-29.437406,0
272214.141907,0.000385442097,-28.895710,0
272244.980713,0.000331531634,-29.550052,0
272275.819519,0.00034537855,-29.372348,0
272306.658325,0.000373891081,-29.027851,0
272337.497131,0.000373477316,-29.032659,0
272368.335938,0.000435676439,-28.363661,0
272399.174744,0.00043858829,-28.334731,0
272430.013550,0.000373322206,-29.034463,0
272460.852356,0.000347776011,-29.342305,0
272491.691162,0.000340958404,-29.428288,0
272522.529968,0.000375911721,-29.004443,0
272553.368774,0.000332066782,-29.543047,0
272584.207581,0.00038725627,-28.875317,0
272615.046387,0.000359167779,-29.202328,0
272645.885193,0.000305525291,-29.904830,0
272676.723999,0.000324983803,-29.636685,0
272707.562805,0.000287219999,-30.173155,0
272738.401611,0.000346799975,-29.354511,0
272769.240417,0.000448227995,-28.240312,0
272800.079224,0.000452875835,-28.195510,0
272830.918030,0.00037983889,-28.959307,0
272861.756836,0.000339635506,-29.445171,0
272892.595642,0.000316755595,-29.748059,0
272923.434448,0.000371582428,-29.054750,0
272954.273254,0.00035340402,-29.272587,0
272985.112061,0.000355576217,-29.245975,0
273015.950867,0.000336145911,-29.490023,0
273046.789673,0.000311383942,-29.822340,0
273077.628479,0.000331991725,-29.544029,0
273108.467285,0.000316485306,-29.751766,0
273139.306091,0.000307765655,-29.873100,0
273170.144897,0.000356452903,-29.235280,0
273200.983704,0.000321772272,-29.679816,0
273231.822510,0.000324962543,-29.636969,0
273262.661316,0.00038718024,-28.876170,0
273293.500122,0.000367185609,-29.106445,0
273324.338928,0.000424115926,-28.480456,0
273355.177734,0.000340853978,-29.429618,0
273386.016541,0.000287495859,-30.168986,0
273416.855347,0.000358850327,-29.206168,0
273447.694153,0.000412113642,-28.605132,0
273478.532959,0.000390487791,-28.839227,0
273509.371765,0.000457771158,-28.148817,0
273540.210571,0.00045716597,-28.154563,0
273571.049377,0.000404045165,-28.691003,0
273601.888184,0.000376638582,-28.996054,0
273632.726990,0.000359080509,-29.203383,0
273663.565796,0.000410932823,-28.617593,0
273694.404602,0.000405877009,-28.671357,0
273725.243408,0.000361719336,-29.171584,0
273756.082214,0.000432934895,-28.391076,0
273786.921021,0.000397394358,-28.763085,0
273817.759827,0.000328568717,-29.589040,0
273848.598633,0.000362505861,-29.162151,0
273879.437439,0.000417220543,-28.551645,0
273910.276245,0.000500200436,-27.763861,0
273941.115051,0.000393513538,-28.805705,0
273971.953857,0.000388566588,-28.860647,0
274002.792664,0.000407789116,-28.650945,0
274033.631470,0.00032986586,-29.571928,0
274064.470276,0.000347824272,-29.341703,0
274095.309082,0.000342389069,-29.410103,0
274126.147888,0.000331794333,-29.546612,0
274156.986694,0.000351839068,-29.291861,0
274187.825500,0.000363062892,-29.155483,0
274218.664307,0.000348390835,-29.334634,0
274249.503113,0.000332521895,-29.537099,0
274280.341919,0.000324897584,-29.637837,0
274311.180725,0.000352988983,-29.277690,0
274342.019531,0.000335325774,-29.500632,0
274372.858337,0.000369101448,-29.083844,0
274403.697144,0.0003663382,-29.116480,0
274434.535950,0.000353319427,-29.273627,0
274465.374756,0.000369276309,-29.081787,0
274496.213562,0.000354478687,-29.259400,0
274527.052368,0.000344854312,-29.378945,0
274557.891174,0.000343422732,-29.397011,0
274588.729980,0.00034639085,-29.359638,0
274619.568787,0.00038147388,-28.940654,0
274650.407593,0.000384060818,-28.911302,0
274681.246399,0.000350328778,-29.310544,0
274712.085205,0.000385741112,-28.892342,0
274742.924011,0.000358577544,-29.209471,0
274773.762817,0.000386258346,-28.886523,0
274804.601624,0.000337224641,-29.476109,0
274835.440430,0.000299255947,-29.994874,0
274866.279236,0.000311657754,-29.818522,0
274897.118042,0.000378760202,-28.971658,0
274927.956848,0.000333359964,-29.526167,0
274958.795654,0.000344280358,-29.386179,0
274989.634460,0.00027715864,-30.328017,0
275020.473267,0.000310847709,-29.829825,0
275051.312073,0.000375564427,-29.008457,0
275082.150879,0.000397672058,-28.760051,0
275112.989685,0.000387634526,-28.871077,0
275143.828491,0.000361090153,-29.179145,0
275174.667297,0.000325966158,-29.623577,0
275205.506104,0.000357238911,-29.225714,0
275236.344910,0.00032931887,-29.579136,0
275267.183716,0.000315131929,-29.770378,0
275298.022522,0.00040951728,-28.632579,0
275328.861328,0.000344521638,-29.383137,0
275359.700134,0.000304764853,-29.915653,0
275390.538940,0.000338834598,-29.455424,0
275421.377747,0.000373393397,-29.033635,0
275452.216553,0.00035846925,-29.210783,0
275483.055359,0.000406790876,-28.661590,0
275513.894165,0.000456721042,-28.158791,0
275544.732971,0.000436075016,-28.359690,0
275575.571777,0.000429862599,-28.422005,0
275606.410583,0.000379272882,-28.965784,0
275637.249390,0.000341652466,-29.419456,0
275668.088196,0.000321248424,-29.686892,0
275698.927002,0.000362817238,-29.158423,0
275729.765808,0.000344501972,-29.383385,0
275760.604614,0.00027526309,-30.357822,0
275791.443420,0.000363144845,-29.154503,0
275822.282227,0.000431193551,-28.408579,0
275853.121033,0.000384272243,-28.908912,0
275883.959839,0.000328796865,-29.586025,0
275914.798645,0.000282392118,-30.246776,0
275945.637451,0.000318191174,-29.728420,0
275976.476257,0.000453178955,-28.192604,0
276007.315063,0.000438350543,-28.337086,0
276038.153870,0.000377756738,-28.983180,0
276068.992676,0.000399864274,-28.736176,0
276099.831482,0.00072369516,-26.159745,0
276130.670288,0.0006492912,-26.630907,0
276161.509094,0.000362817298,-29.158422,0
276192.347900,0.000464199369,-28.088256,0
276223.186707,0.00037713732,-28.990307,0
276254.025513,0.000311042535,-29.827104,0
276284.864319,0.00028587873,-30.193483,0
276315.703125,0.000399655154,-28.738448,0
276346.541931,0.000481700403,-27.927532,0
276377.380737,0.000375971156,-29.003756,0
276408.219543,0.000279393684,-30.293136,0
276439.058350,0.000340773558,-29.430643,0
276469.897156,0.000415023077,-28.574579,0
276500.735962,0.000364514417,-29.138155,0
276531.574768,0.000288197251,-30.158403,0
276562.413574,0.000318671553,-29.721869,0
276593.252380,0.000355758392,-29.243750,0
276624.091187,0.000341151217,-29.425832,0
276654.929993,0.000370943595,-29.062223,0
276685.768799,0.000346049434,-29.363920,0
276716.607605,0.000386594282,-28.882747,0
276747.446411,0.000401355987,-28.720004,0
276778.285217,0.000292282591,-30.097272,0
276809.124023,0.000383644525,-28.916012,0
276839.962830,0.00040954791,-28.632255,0
276870.801636,0.000437848646,-28.342062,0
276901.640442,0.00037664764,-28.995949,0
276932.479248,0.000418830534,-28.534918,0
276963.318054,0.000336637945,-29.483671,0
276994.156860,0.000320613537,-29.695483,0
277024.995667,0.00034789019,-29.340880,0
277055.834473,0.000351498297,-29.296069,0
277086.673279,0.000305013098,-29.912117,0
277117.512085,0.00036649676,-29.114600,0
277148.350891,0.000317578719,-29.736788,0
277179.189697,0.000332730271,-29.534379,0
277210.028503,0.000322795077,-29.666033,0
277240.867310,0.000359175659,-29.202233,0
277271.706116,0.000377073589,-28.991041,0
277302.544922,0.000366278891,-29.117183,0
277333.383728,0.000433629664,-28.384112,0
277364.222534,0.000380348461,-28.953485,0
277395.061340,0.000303536756,-29.933189,0
277425.900146,0.000310315292,-29.837270,0
277456.738953,0.000284687374,-30.211620,0
277487.577759,0.000321583547,-29.682363,0
277518.416565,0.000298156234,-30.010863,0
277549.255371,0.000355695999,-29.244512,0
277580.094177,0.000371313785,-29.057891,0
277610.932983,0.000321108919,-29.688778,0
277641.771790,0.000337830771,-29.468310,0
277672.610596,0.000399535039,-28.739753,0
277703.449402,0.00039720701,-28.765133,0
277734.288208,0.00035384489,-29.267172,0
277765.127014,0.000345142632,-29.375316,0
277795.965820,0.000384064372,-28.911261,0
277826.804626,0.000394812539,-28.791392,0
277857.643433,0.000258539482,-30.630033,0
277888.482239,0.00029797769,-30.013464,0
277919.321045,0.000321812408,-29.679274,0
277950.159851,0.000430862463,-28.411915,0
277980.998657,0.000370312879,-29.069614,0
278011.837463,0.000278229681,-30.311267,0
278042.676270,0.000309737278,-29.845367,0
278073.515076,0.000329420928,-29.577790,0
278104.353882,0.00032794278,-29.597321,0
278135.192688,0.000326100888,-29.621782,0
278166.031494,0.000386159189,-28.887638,0
278196.870300,0.000403741315,-28.694270,0
278227.709106,0.000391545826,-28.827476,0
278258.547913,0.000388652171,-28.859691,0
278289.386719,0.000385342109,-28.896837,0
278320.225525,0.000368519488,-29.090697,0
278351.064331,0.000375109045,-29.013726,0
278381.903137,0.000384490627,-28.906444,0
278412.741943,0.00039128881,-28.830327,0
278443.580750,0.000338128602,-29.464483,0
278474.419556,0.000333787663,-29.520599,0
278505.258362,0.000352613131,-29.282317,0
278536.097168,0.00032628634,-29.619313,0
278566.935974,0.00033873292,-29.456728,0
278597.774780,0.000347161178,-29.349990,0
278628.613586,0.000367746894,-29.099812,0
278659.452393,0.000325929126,-29.624070,0
278690.291199,0.000329990435,-29.570288,0
278721.130005,0.000418110822,-28.542388,0
278751.968811,0.000444444839,-28.277123,0
278782.807617,0.000374852734,-29.016695,0
278813.646423,0.000359457806,-29.198823,0
278844.485229,0.000363239492,-29.153371,0
278875.324036,0.000313305096,-29.795627,0
278906.162842,0.000309512287,-29.848523,0
278937.001648,0.000302144623,-29.953153,0
278967.840454,0.000353122959,-29.276042,0
278998.679260,0.000415925403,-28.565147,0
279029.518066,0.000394870799,-28.790752,0
279060.356873,0.000306448119,-29.891732,0
279091.195679,0.000287691337,-30.166034,0
279122.034485,0.000279945452,-30.284568,0
279152.873291,0.0003838649,-28.913518,0
279183.712097,0.000398888832,-28.746783,0
279214.550903,0.000364242102,-29.141400,0
279245.389709,0.000357047002,-29.228048,0
279276.228516,0.000369291668,-29.081607,0
279307.067322,0.000392781465,-28.813792,0
279337.906128,0.000385052693,-28.900100,0
279368.744934,0.000398402123,-28.752085,0
279399.583740,0.000337267772,-29.475553,0
279430.422546,0.000395097757,-28.788256,0
279461.261353,0.000371868546,-29.051407,0
279492.100159,0.000330510842,-29.563445,0
279522.938965,0.000359985614,-29.192450,0
279553.777771,0.000414645229,-28.578535,0
279584.616577,0.000408403908,-28.644403,0
279615.455383,0.000317043978,-29.744107,0
279646.294189,0.000405622978,-28.674076,0
279677.132996,0.00040219264,-28.710961,0
279707.971802,0.000329654957,-29.574706,0
279738.810608,0.000314801639,-29.774932,0
279769.649414,0.000314596808,-29.777759,0
279800.488220,0.000328056493,-29.595815,0
279831.327026,0.000312438938,-29.807650,0
279862.165833,0.000285799085,-30.194693,0
279893.004639,0.000328692819,-29.587400,0
279923.843445,0.00035530736,-29.249260,0
279954.682251,0.000387867485,-28.868468,0
279985.521057,0.000429495854,-28.425712,0
280016.359863,0.000433686803,-28.383540,0
280047.198669,0.000351442808,-29.296755,0
280078.037476,0.000357253082,-29.225542,0
280108.876282,0.000328516128,-29.589735,0
280139.715088,0.000405151248,-28.679130,0
280170.553894,0.000393907081,-28.801364,0
280201.392700,0.00039753375,-28.761562,0
280232.231506,0.000440758703,-28.313293,0
280263.070312,0.000463226656,-28.097366,0
280293.909119,0.00037593856,-29.004133,0
280324.747925,0.000422338274,-28.498697,0
280355.586731,0.000435781123,-28.362618,0
280386.425537,0.00038869188,-28.859247,0
280417.264343,0.000382569398,-28.928199,0
280448.103149,0.000395733703,-28.781271,0
280478.941956,0.000445232013,-28.269438,0
280509.780762,0.000390674859,-28.837147,0
280540.619568,0.000382075214,-28.933813,0
280571.458374,0.000399278578,-28.742542,0
280602.297180,0.000429712405,-28.423523,0
280633.135986,0.000375746123,-29.006357,0
280663.974792,0.000394206181,-28.798067,0
280694.813599,0.000417049752,-28.553423,0
280725.652405,0.000418870579,-28.534503,0
280756.491211,0.000390961529,-28.833961,0
280787.330017,0.000416133622,-28.562974,0
280818.168823,0.000404595843,-28.685088,0
280849.007629,0.000295921355,-30.043539,0
280879.846436,0.00031366805,-29.790599,0
280910.685242,0.000436895275,-28.351528,0
280941.524048,0.000388313174,-28.863480,0
280972.362854,0.000340417149,-29.435187,0
281003.201660,0.000305820295,-29.900639,0
281034.040466,0.000326590006,-29.615273,0
281064.879272,0.000374372247,-29.022265,0
281095.718079,0.000287052344,-30.175691,0
281126.556885,0.00028843058,-30.154889,0
281157.395691,0.000381926099,-28.935508,0
281188.234497,0.000327512751,-29.603020,0
281219.073303,0.000286517306,-30.183793,0
281249.912109,0.000298510269,-30.005709,0
281280.750916,0.00034404828,-29.389108,0
281311.589722,0.000382267776,-28.931625,0
281342.428528,0.000405599904,-28.674323,0
281373.267334,0.000356022854,-29.240523,0
281404.106140,0.000457927679,-28.147333,0
281434.944946,0.00043616796,-28.358764,0
281465.783752,0.000384493791,-28.906408,0
281496.622559,0.000367539971,-29.102256,0
281527.461365,0.000354675765,-29.256987,0
281558.300171,0.000421193986,-28.510480,0
281589.138977,0.000406839647,-28.661069,0
281619.977783,0.000340344898,-29.436109,0
281650.816589,0.000347597565,-29.344534,0
281681.655396,0.000341645378,-29.419546,0
281712.494202,0.000306643178,-29.888969,0
281743.333008,0.000323076308,-29.662251,0
281774.171814,0.000338394585,-29.461068,0
281805.010620,0.000305814589,-29.900720,0
281835.849426,0.00024947937,-30.784955,0
281866.688232,0.000246861134,-30.830775,0
281897.527039,0.000267458559,-30.482737,0
281928.365845,0.000310944979,-29.828466,0
281959.204651,0.000247476572,-30.819961,0
281990.043457,0.000333691274,-29.521853,0
282020.882263,0.00041772759,-28.546370,0
282051.721069,0.00038850206,-28.861368,0
282082.559875,0.00039725695,-28.764587,0
282113.398682,0.000360583284,-29.185246,0
282144.237488,0.000361624627,-29.172722,0
282175.076294,0.000291610518,-30.107270,0
282205.915100,0.000307092547,-29.882609,0
282236.753906,0.000392363229,-28.818419,0
282267.592712,0.00034343639,-29.396839,0
282298.431519,0.000326318738,-29.618882,0
282329.270325,0.0003569844,-29.228809,0
282360.109131,0.000356110422,-29.239455,0
282390.947937,0.0003018806,-29.956950,0
282421.786743,0.000345422649,-29.371794,0
282452.625549,0.000363968028,-29.144669,0
282483.464355,0.000310795523,-29.830554,0
282514.303162,0.000354733821,-29.256276,0
282545.141968,0.000346220814,-29.361770,0
282575.980774,0.000327133796,-29.608048,0
282606.819580,0.000354188859,-29.262953,0
282637.658386,0.000352107101,-29.288554,0
282668.497192,0.000315767984,-29.761621,0
282699.335999,0.000372137762,-29.048264,0
282730.174805,0.000326949529,-29.610495,0
282761.013611,0.000325486769,-29.629968,0
282791.852417,0.000256967939,-30.656512,0
282822.691223,0.000250883037,-30.760589,0
282853.530029,0.000349544827,-29.320273,0
282884.368835,0.000321555476,-29.682743,0
282915.207642,0.000331562072,-29.549653,0
282946.046448,0.000363390664,-29.151564,0
282976.885254,0.000391523012,-28.827729,0
283007.724060,0.000371312114,-29.057911,0
283038.562866,0.00033847614,-29.460021,0
283069.401672,0.000359558189,-29.197610,0
283100.240479,0.000340184733,-29.438154,0
283131.079285,0.000350151408,-29.312743,0
283161.918091,0.000320877411,-29.691910,0
283192.756897,0.000334492193,-29.511442,0
283223.595703,0.000355153287,-29.251143,0
283254.434509,0.000354234976,-29.262387,0
283285.273315,0.000267696295,-30.478878,0
283316.112122,0.000399658448,-28.738412,0
283346.950928,0.00038169962,-28.938084,0
283377.789734,0.000392827054,-28.813288,0
283408.628540,0.000393905552,-28.801381,0
283439.467346,0.000378048869,-28.979822,0
283470.306152,0.000344821684,-29.379356,0
283501.144958,0.000329416465,-29.577849,0
283531.983765,0.000293698738,-30.076281,0
283562.822571,0.000321787632,-29.679608,0
283593.661377,0.000322068843,-29.675815,0
283624.500183,0.000378086056,-28.979395,0
283655.338989,0.000398313064,-28.753056,0
283686.177795,0.000333590709,-29.523162,0
283717.016602,0.000260053436,-30.604676,0
283747.855408,0.000297085891,-30.026481,0
283778.694214,0.000307281459,-29.879938,0
283809.533020,0.0003408026,-29.430273,0
283840.371826,0.000388448489,-28.861967,0
283871.210632,0.000347077741,-29.351034,0
283902.049438,0.000316565504,-29.750666,0
283932.888245,0.000361475595,-29.174512,0
283963.727051,0.000421802149,-28.504214,0
283994.565857,0.000426881666,-28.452227,0
284025.404663,0.00036118254,-29.178034,0
284056.243469,0.000356134887,-29.239157,0
284087.082275,0.000314295121,-29.781925,0
284117.921082,0.000272262617,-30.405422,0
284148.759888,0.000386048849,-28.888879,0
284179.598694,0.000381689802,-28.938196,0
284210.437500,0.000366261506,-29.117389,0
284241.276306,0.000323514592,-29.656363,0
284272.115112,0.000332913859,-29.531983,0
284302.953918,0.000385656824,-28.893291,0
284333.792725,0.000316376369,-29.753261,0
284364.631531,0.000283406042,-30.231211,0
284395.470337,0.000343837531,-29.391769,0
284426.309143,0.000352009937,-29.289752,0
284457.147949,0.000345226126,-29.374265,0
284487.986755,0.000353516822,-29.271201,0
284518.825562,0.00035660356,-29.233445,0
284549.664368,0.000350393066,-29.309747,0
284580.503174,0.000318615534,-29.722632,0
284611.341980,0.000331395787,-29.551832,0
284642.180786,0.000349692537,-29.318438,0
284673.019592,0.000361965398,-29.168631,0
284703.858398,0.000310138242,-29.839748,0
284734.697205,0.00034419981,-29.387195,0
284765.536011,0.000373357926,-29.034048,0
284796.374817,0.00035197121,-29.290230,0
284827.213623,0.000369277302,-29.081776,0
284858.052429,0.000322647415,-29.668020,0
284888.891235,0.000335448748,-29.499040,0
284919.730042,0.000399646353,-28.738543,0
284950.568848,0.000364426715,-29.139200,0
284981.407654,0.000331788384,-29.546690,0
285012.246460,0.000307265631,-29.880162,0
285043.085266,0.000300448033,-29.977608,0
285073.924072,0.000299731341,-29.987980,0
285104.762878,0.000322724404,-29.666984,0
285135.601685,0.000283127635,-30.235479,0
285166.440491,0.000329179008,-29.580980,0
285197.279297,0.000338380965,-29.461242,0
285228.118103,0.000314324418,-29.781520,0
285258.956909,0.000301792778,-29.958213,0
285289.795715,0.000291483963,-30.109155,0
285320.634521,0.000293237556,-30.083106,0
285351.473328,0.000259002439,-30.622263,0
285382.312134,0.000341896251,-29.416358,0
285413.150940,0.000383178893,-28.921286,0
285443.989746,0.000362278541,-29.164876,0
285474.828552,0.000302082247,-29.954050,0
285505.667358,0.000309970356,-29.842100,0
285536.506165,0.000332430266,-29.538296,0
285567.344971,0.000310217201,-29.838643,0
285598.183777,0.000299733765,-29.987945,0
285629.022583,0.000370581696,-29.066462,0
285659.861389,0.000361065934,-29.179437,0
285690.700195,0.00028819073,-30.158502,0
285721.539001,0.000304495737,-29.919490,0
285752.377808,0.000326406659,-29.617712,0
285783.216614,0.000306531158,-29.890555,0
285814.055420,0.000316550644,-29.750870,0
285844.894226,0.000361955591,-29.168749,0
285875.733032,0.000370476177,-29.067699,0
285906.571838,0.000397154618,-28.765706,0
285937.410645,0.000422487125,-28.497167,0
285968.249451,0.000362075588,-29.167309,0
285999.088257,0.000342753762,-29.405479,0
286029.927063,0.000334362705,-29.513123,0
286060.765869,0.000379541658,-28.962707,0
286091.604675,0.000320019634,-29.703535,0
286122.443481,0.000290106249,-30.129731,0
286153.282288,0.00026595161,-30.507275,0
286184.121094,0.000337297371,-29.475172,0
286214.959900,0.000357153493,-29.226753,0
286245.798706,0.000310296148,-29.837538,0
286276.637512,0.000295045452,-30.056412,0
286307.476318,0.000320286569,-29.699914,0
286338.315125,0.000328258561,-29.593141,0
286369.153931,0.000377309754,-28.988321,0
286399.992737,0.000300476177,-29.977201,0
286430.831543,0.000311406144,-29.822030,0
286461.670349,0.000342839629,-29.404392,0
286492.509155,0.000308768271,-29.858975,0
286523.347961,0.000271727691,-30.413963,0
286554.186768,0.000338985641,-29.453489,0
286585.025574,0.000351628323,-29.294463,0
286615.864380,0.00028818884,-30.158530,0
286646.703186,0.000314457543,-29.779682,0
286677.541992,0.000370600134,-29.066246,0
286708.380798,0.000376490339,-28.997763,0
286739.219604,0.000354015616,-29.265078,0
286770.058411,0.000339477823,-29.447188,0
286800.897217,0.000314018581,-29.785748,0
286831.736023,0.000363388146,-29.151594,0
286862.574829,0.000329137638,-29.581526,0
286893.413635,0.000330508579,-29.563474,0
286924.252441,0.000353855682,-29.267040,0
286955.091248,0.000369403204,-29.080295,0
286985.930054,0.000373692148,-29.030162,0
287016.768860,0.00035867814,-29.208253,0
287047.607666,0.000353110584,-29.276194,0
287078.446472,0.00028312891,-30.235460,0
287109.285278,0.000321660855,-29.681320,0
287140.124084,0.000322762014,-29.666478,0
287170.962891,0.000265769458,-30.510251,0
287201.801697,0.000283265445,-30.233366,0
287232.640503,0.000245379338,-30.856922,0
287263.479309,0.000247265741,-30.823662,0
287294.318115,0.000288967116,-30.146817,0
287325.156921,0.000383574549,-28.916804,0
287355.995728,0.000438710468,-28.333522,0
287386.834534,0.000443622463,-28.285166,0
287417.673340,0.000422068855,-28.501469,0
287448.512146,0.00031591176,-29.759644,0
287479.350952,0.000306051731,-29.897353,0
287510.189758,0.000332847809,-29.532845,0
287541.028564,0.000262197674,-30.569013,0
287571.867371,0.000306182155,-29.895503,0
287602.706177,0.000377255712,-28.988943,0
287633.544983,0.000365343645,-29.128286,0
287664.383789,0.000387497892,-28.872608,0
287695.222595,0.00041316831,-28.594032,0
287726.061401,0.000359230476,-29.201570,0
287756.900208,0.000304598242,-29.918028,0
