i,q,symbol,bin,qpsk4_score,carrier_rms
0.6931432,0.8545824,3,-121,0.1706775,0.0482330
0.2862733,0.2065095,3,-119,0.1570650,0.0460406
1.3512634,0.9424837,3,-118,0.1443658,0.0452263
0.1709060,-0.2281099,3,-117,0.1886027,0.0447311
0.2097250,-1.8731040,3,-116,0.2375168,0.0475867
-0.1652710,-0.2010092,3,-114,0.1665477,0.0462379
0.6520991,-0.1599796,3,-113,0.3565924,0.0472855
-0.8650517,0.5889471,3,-112,0.2246836,0.0478658
0.5536245,-0.2202571,3,-108,0.2135915,0.0463117
-0.7518206,1.2990087,3,-107,0.1424314,0.0488541
-0.7962331,-0.7420048,3,-105,0.1700114,0.0478369
-1.0238786,-0.0578701,3,-102,0.1455248,0.0460441
0.2929945,0.0630132,3,-97,0.2231352,0.0468305
1.1003401,0.1642652,3,-93,0.1646879,0.0470861
-0.0613945,0.2471095,3,-92,0.3089982,0.0460732
0.5347660,-0.4858473,3,-91,0.2321491,0.0492880
0.2382759,0.0770568,3,-86,0.1722495,0.0461495
-1.2106160,-1.1275568,3,-84,0.1585806,0.0476333
0.5918953,-0.1427353,3,-83,0.1374099,0.0476727
-0.0027568,0.8081433,3,-79,0.1861676,0.0487268
-0.9193058,0.3128089,3,-76,0.2045140,0.0481646
-0.2098268,0.8351104,3,-74,0.1948881,0.0492121
-1.3123808,0.3859766,3,-73,0.1472219,0.0492468
