i,q,symbol,bin
0.8724849,0.4886410,2,-31
0.6560255,-0.7547388,2,-30
0.1119633,-0.9937124,2,-29
-0.9454536,0.3257569,2,-28
-0.9063146,-0.4226037,2,-27
-0.1166307,-0.9931753,2,-26
0.9102970,0.4139559,2,-25
-0.5541106,0.8324431,2,-24
0.7729445,-0.6344737,2,-23
0.3032343,0.9529160,2,-22
-0.6946424,0.7193552,2,-21
-0.3418539,-0.9397531,2,-20
0.4736089,0.8807353,2,-19
-0.7242308,0.6895576,2,-18
-0.7082823,0.7059293,2,-17
0.9961081,-0.0881398,2,-16
-0.4134604,-0.9105221,2,-15
-0.3655006,0.9308111,2,-14
0.3783641,0.9256569,2,-13
-0.2239588,0.9745986,2,-12
-0.9759848,-0.2178385,2,-11
-0.6381903,0.7698787,2,-10
0.7216921,0.6922141,2,-9
-0.6275258,0.7785958,2,-8
-0.8783631,-0.4779940,2,-7
0.9319183,0.3626685,2,-6
-0.9498323,-0.3127598,2,-5
0.7049730,0.7092341,2,-4
0.7227153,0.6911459,2,-3
-0.9076023,0.4198310,2,-2
0.9496005,-0.3134627,2,-1
-0.4759325,-0.8794818,2,1
-0.6512906,0.7588284,2,2
-0.9297839,0.3681059,2,3
-0.3745541,0.9272051,2,4
-0.3176470,-0.9482090,2,5
-0.7458305,0.6661357,2,6
0.8555259,-0.5177601,2,7
0.5716518,0.8204964,2,8
0.8280149,-0.5607061,2,9
0.4103787,0.9119152,2,10
0.0899510,-0.9959462,2,11
0.2192924,0.9756592,2,12
0.8723472,0.4888869,2,13
0.9958510,-0.0909984,2,14
-0.5207072,0.8537353,2,15
-0.9027262,-0.4302154,2,16
-0.9406046,-0.3395039,2,17
-0.4996647,-0.8662189,2,18
-0.1210868,0.9926419,2,19
0.5679687,-0.8230501,2,20
-0.8499798,-0.5268153,2,21
0.5860663,-0.8102631,2,22
-0.9016003,-0.4325701,2,23
0.6458945,0.7634267,2,24
0.6074117,0.7943872,2,25
0.9056020,-0.4241284,2,26
-0.5611882,0.8276883,2,27
-0.8876762,0.4604681,2,28
-0.9422889,-0.3348008,2,29
0.8109553,0.5851080,2,30
-0.5213858,0.8533211,2,31
-0.9165475,0.3999257,2,32
0.2697882,0.9629197,2,33
-0.1267403,-0.9919359,2,34
-0.5348349,-0.8449566,2,35
-0.4111861,0.9115514,2,36
-0.9533735,-0.3017929,2,37
-0.6695892,0.7427316,2,38
-0.3931028,0.9194945,2,39
0.9876641,0.1565873,2,40
0.9453512,0.3260537,2,41
0.2180053,-0.9759476,2,42
0.1699213,0.9854577,2,43
0.7980431,0.6026003,2,44
-0.9828568,-0.1843709,2,45
-0.6973053,-0.7167743,2,46
-0.8496708,-0.5273135,2,47
-0.9915062,-0.1300595,2,48
0.1266825,-0.9919433,2,49
0.5321925,-0.8466234,2,50
-0.6177697,0.7863591,2,51
0.9866068,-0.1631165,2,52
0.8381828,-0.5453894,2,53
0.6479753,0.7616614,2,54
-0.9787044,0.2052746,2,55
0.9826149,0.1856557,2,56
-0.7415050,-0.6709474,2,57
-0.7183766,-0.6956543,2,58
0.8654923,-0.5009222,2,59
-0.6699049,0.7424469,2,60
0.2296400,0.9732757,2,61
0.8159050,-0.5781860,2,62
0.1170531,-0.9931257,2,63
0.9430169,-0.3327447,2,64
0.9542193,-0.2991078,2,65
0.7151817,-0.6989386,2,66
-0.9999998,-0.0005762,2,67
-0.8025467,-0.5965893,2,68
-0.5739275,0.8189061,2,69
-0.9774790,0.2110326,2,70
0.6433709,0.7655546,2,71
0.3338603,-0.9426225,2,72
0.9068331,-0.4214900,2,73
0.9533303,-0.3019293,2,74
-0.8631762,0.5049027,2,75
0.3653590,0.9308667,2,76
-0.0244180,0.9997019,2,77
-0.0229972,-0.9997355,2,78
-0.9913096,0.1315496,2,79
0.5797817,0.8147718,2,80
0.3711220,0.9285841,3,-80
0.0417439,0.9991283,3,-79
0.9987692,0.0496000,3,-78
-0.3284165,-0.9445330,3,-77
0.1853698,-0.9826688,3,-76
0.8957869,-0.4444838,3,-75
0.9182662,-0.3959634,3,-74
0.9934997,0.1138343,3,-73
-0.9978591,0.0654003,3,-72
-0.8719975,0.4895104,3,-71
0.1040554,-0.9945715,3,-70
-0.7728049,0.6346437,3,-69
0.2432787,0.9699564,3,-68
0.9771922,-0.2123569,3,-67
0.0324436,0.9994736,3,-66
0.4046375,0.9144772,3,-65
-0.4159560,-0.9093847,3,-64
-0.9844348,-0.1757502,3,-63
0.5760309,0.8174279,3,-62
0.9376609,0.3475513,3,-61
-0.3779939,0.9258081,3,-60
-0.8931458,0.4497671,3,-59
-0.4977715,0.8673082,3,-58
0.8723047,0.4889627,3,-57
0.9367005,0.3501316,3,-56
0.2862687,-0.9581494,3,-55
0.1646685,-0.9863489,3,-54
-0.8374625,-0.5464947,3,-53
0.5305181,-0.8476736,3,-52
0.9905368,0.1372471,3,-51
0.6438333,-0.7651657,3,-50
-0.7726325,-0.6348534,3,-49
0.9952316,-0.0975397,3,-48
0.9463854,-0.3230398,3,-47
-0.6297624,0.7767878,3,-46
0.9818758,-0.1895253,3,-45
-0.2925559,0.9562484,3,-44
-0.8391988,0.5438249,3,-43
-0.7370815,0.6758038,3,-42
-0.9708382,0.2397356,3,-41
0.8158283,0.5782942,3,-40
-0.8096626,-0.5868956,3,-39
-0.4199642,-0.9075407,3,-38
0.8692400,0.4943902,3,-37
0.9998184,-0.0190565,3,-36
-0.6952286,-0.7187887,3,-35
-0.8854954,-0.4646482,3,-34
0.9955163,-0.0945901,3,-33
0.3841363,-0.9232764,3,-32
-0.3510918,-0.9363410,3,-31
0.7095145,-0.7046908,3,-30
0.5788747,0.8154165,3,-29
-0.5376834,0.8431469,3,-28
0.7256584,-0.6880552,3,-27
0.6976647,-0.7164244,3,-26
-0.4529313,-0.8915454,3,-25
0.3387470,0.9408775,3,-24
-0.1961047,-0.9805830,3,-23
0.4296933,0.9029749,3,-22
-0.3009977,-0.9536248,3,-21
-0.1316785,0.9912925,3,-20
-0.9602348,-0.2791938,3,-19
-0.9188028,-0.3947169,3,-18
0.9172607,0.3982873,3,-17
-0.7252148,-0.6885227,3,-16
0.9990965,0.0424994,3,-15
0.9629008,-0.2698556,3,-14
-0.7010527,0.7131096,3,-13
0.9054223,0.4245121,3,-12
0.9099026,0.4148219,3,-11
0.1015119,0.9948344,3,-10
-0.9166526,0.3996848,3,-9
-0.3790719,-0.9253672,3,-8
-0.8607594,0.5090120,3,-7
-0.8995219,-0.4368757,3,-6
0.8444222,0.5356781,3,-5
-0.0834983,-0.9965079,3,-4
-0.9123696,0.4093674,3,-3
-0.9175440,-0.3976341,3,-2
0.9923119,0.1237627,3,-1
0.9866102,-0.1630958,3,1
0.8844764,0.4665848,3,2
0.3014505,0.9534819,3,3
0.5197493,0.8543188,3,4
-0.9569655,0.2902016,3,5
-0.7342282,0.6789027,3,6
0.8257499,-0.5640364,3,7
0.4602757,-0.8877761,3,8
-0.2551624,-0.9668982,3,9
0.5240178,-0.8517073,3,10
0.9972883,0.0735935,3,11
-0.8701879,0.4927200,3,12
0.3381334,0.9410982,3,13
0.8586464,-0.5125684,3,14
0.7228199,0.6910365,3,15
0.6627479,-0.7488426,3,16
-0.5203199,-0.8539714,3,17
0.8955669,-0.4449269,3,18
0.4532195,-0.8913990,3,19
-0.9993545,-0.0359253,3,20
-0.6128998,-0.7901606,3,21
0.6409335,-0.7675964,3,22
-0.2674767,0.9635643,3,23
-0.9495153,-0.3137207,3,24
0.9703299,-0.2417847,3,25
0.9217042,0.3878935,3,26
-0.1265593,0.9919590,3,27
-0.1154411,0.9933143,3,28
-0.8460339,-0.5331291,3,29
0.5183758,-0.8551529,3,30
0.3481473,0.9374399,3,31
0.9529398,0.3031596,3,32
0.7263261,-0.6873503,3,33
0.7651885,0.6438063,3,34
0.8764067,0.4815716,3,35
0.1140276,0.9934776,3,36
0.8193023,0.5733619,3,37
0.7609490,-0.6488117,3,38
-0.3853194,0.9227833,3,39
0.5705726,-0.8212472,3,40
0.3315304,-0.9434446,3,41
-0.8893722,0.4571839,3,42
-0.9317004,-0.3632277,3,43
0.9175628,-0.3975909,3,44
0.9974285,-0.0716684,3,45
-0.7987041,0.6017240,3,46
0.3921205,0.9199138,3,47
0.5328932,0.8461825,3,48
0.3775210,-0.9260010,3,49
-0.3233619,-0.9462754,3,50
-0.4899026,-0.8717772,3,51
0.4914943,-0.8708808,3,52
0.3735085,-0.9276268,3,53
0.9190035,-0.3942494,3,54
0.9675979,-0.2524962,3,55
-0.7869116,0.6170657,3,56
0.8328969,-0.5534282,3,57
-0.2395582,0.9708821,3,58
-0.7187113,-0.6953086,3,59
0.4538812,-0.8910622,3,60
0.3967407,-0.9179307,3,61
-0.9900106,0.1409933,3,62
0.9996300,-0.0272001,3,63
-0.8064068,-0.5913613,3,64
0.9744131,-0.2247645,3,65
-0.1502301,0.9886510,3,66
-0.5819822,0.8132015,3,67
0.4547844,0.8906016,3,68
-0.9513015,0.3082621,3,69
0.1817333,0.9833478,3,70
-0.1047985,0.9944934,3,71
0.9988928,-0.0470444,3,72
0.7261748,-0.6875101,3,73
-0.9199554,-0.3920231,3,74
0.3812849,-0.9244576,3,75
-0.1388253,0.9903169,3,76
0.9521333,0.3056831,3,77
-0.7646832,-0.6444065,3,78
-0.9947150,-0.1026749,3,79
0.9762467,-0.2166622,3,80
0.1192151,-0.9928684,4,-80
0.5988747,-0.8008427,4,-79
-0.9443523,0.3289357,4,-78
0.8107772,0.5853548,4,-77
0.9440253,-0.3298728,4,-76
0.0902360,-0.9959204,4,-75
-0.3343222,0.9424588,4,-74
0.9915615,0.1296370,4,-73
-0.9688063,0.2478189,4,-72
-0.5547534,-0.8320148,4,-71
-0.8937148,0.4486355,4,-70
0.9300755,-0.3673683,4,-69
-0.6290157,0.7773926,4,-68
0.1040176,-0.9945754,4,-67
-0.7756023,0.6312218,4,-66
-0.3075529,0.9515310,4,-65
0.6359287,0.7717478,4,-64
0.2229087,0.9748393,4,-63
-0.0969986,0.9952846,4,-62
-0.8856390,0.4643745,4,-61
0.9986852,-0.0512624,4,-60
-0.9922341,0.1243849,4,-59
-0.2606573,0.9654314,4,-58
0.8233869,0.5674804,4,-57
-0.9559036,-0.2936806,4,-56
0.4728069,-0.8811660,4,-55
0.9859815,-0.1668546,4,-54
0.7815732,-0.6238135,4,-53
-0.0146767,-0.9998923,4,-52
0.4854359,-0.8742722,4,-51
0.8995944,-0.4367263,4,-50
0.3298090,0.9440477,4,-49
0.4913452,-0.8709649,4,-48
-0.8597854,0.5106555,4,-47
0.8539367,0.5203768,4,-46
0.9940844,0.1086109,4,-45
0.7401519,-0.6724396,4,-44
0.0358232,0.9993582,4,-43
-0.6638293,-0.7478842,4,-42
0.1082982,-0.9941185,4,-41
0.4607944,0.8875069,4,-40
0.3173783,0.9482991,4,-39
0.7204945,-0.6934606,4,-38
0.3238748,-0.9461000,4,-37
-0.7931412,0.6090377,4,-36
0.6028122,0.7978831,4,-35
0.6035065,0.7973581,4,-34
-0.5320880,-0.8466890,4,-33
-0.9310262,0.3649522,4,-32
-0.8989610,-0.4380287,4,-31
-0.9750011,0.2222001,4,-30
-0.9995345,-0.0305087,4,-29
0.4584986,0.8886951,4,-28
0.9364547,0.3507886,4,-27
-0.8235275,0.5672764,4,-26
0.1640253,-0.9864562,4,-25
0.6888058,0.7249460,4,-24
-0.1928012,0.9812378,4,-23
-0.6776311,-0.7354019,4,-22
-0.7887277,-0.6147427,4,-21
-0.9998899,0.0148394,4,-20
-0.2083483,0.9780546,4,-19
-0.1753602,-0.9845044,4,-18
-0.8092723,0.5874336,4,-17
0.2647615,-0.9643139,4,-16
-0.7544262,-0.6563848,4,-15
0.9995061,0.0314257,4,-14
0.1017642,0.9948086,4,-13
-0.0194662,0.9998105,4,-12
-0.5398367,-0.8417698,4,-11
0.9811312,0.1933432,4,-10
-0.9630007,0.2694989,4,-9
0.4779320,-0.8783969,4,-8
0.8862054,0.4632926,4,-7
-0.9765955,0.2150839,4,-6
-0.3678984,0.9298660,4,-5
0.1519246,-0.9883921,4,-4
-0.9947606,0.1022311,4,-3
-0.3499541,0.9367669,4,-2
0.6444698,0.7646297,4,-1
-0.7472023,0.6645966,4,1
-0.2268593,-0.9739276,4,2
-0.6742588,0.7384951,4,3
0.1006291,0.9949240,4,4
-0.9950644,0.0992308,4,5
-0.9524922,-0.3045631,4,6
-0.5168895,0.8560522,4,7
0.0650733,0.9978805,4,8
0.8341649,0.5515152,4,9
0.6254153,-0.7802921,4,10
0.9389191,-0.3441379,4,11
-0.7448525,-0.6672292,4,12
0.9290190,0.3700320,4,13
0.8194888,-0.5730952,4,14
0.9649734,0.2623479,4,15
-0.5411835,0.8409045,4,16
0.5056117,-0.8627611,4,17
-0.3130798,-0.9497268,4,18
-0.6496375,0.7602441,4,19
-0.6359655,-0.7717175,4,20
0.7391739,0.6735146,4,21
-0.5743224,0.8186292,4,22
0.9544781,-0.2982812,4,23
-0.9176702,-0.3973430,4,24
-0.5798842,0.8146989,4,25
0.9717825,0.2358787,4,26
-0.8506713,-0.5256980,4,27
-0.5348670,-0.8449363,4,28
-0.6166222,0.7872592,4,29
-0.7444670,-0.6676592,4,30
0.4605606,0.8876283,4,31
-0.9429989,-0.3327958,4,32
-0.5360721,-0.8441722,4,33
0.8644186,0.5027728,4,34
-0.1003371,-0.9949535,4,35
0.4304968,-0.9025921,4,36
-0.1080087,0.9941499,4,37
0.8181430,-0.5750149,4,38
-0.0527524,0.9986076,4,39
0.6556787,0.7550400,4,40
-0.8088197,-0.5880569,4,41
-0.1762625,-0.9843432,4,42
0.9884406,-0.1516089,4,43
-0.9997967,0.0201621,4,44
-0.9835142,0.1808310,4,45
-0.9536666,-0.3008656,4,46
-0.9097578,0.4151394,4,47
0.5688801,-0.8224205,4,48
-0.2195076,0.9756108,4,49
0.9164583,-0.4001302,4,50
0.7204851,0.6934704,4,51
-0.8579255,-0.5137742,4,52
-0.9049546,0.4255082,4,53
-0.7825859,0.6225426,4,54
0.5539482,0.8325511,4,55
0.9099456,-0.4147276,4,56
0.9987081,-0.0508141,4,57
-0.9602957,0.2789841,4,58
-0.5043513,-0.8634986,4,59
-0.9869899,-0.1607820,4,60
0.2858261,0.9582815,4,61
0.4407969,0.8976068,4,62
0.5902306,-0.8072346,4,63
0.1966016,0.9804835,4,64
0.9384483,0.3454199,4,65
-0.9400815,-0.3409498,4,66
-0.9968135,-0.0797678,4,67
-0.5175391,0.8556595,4,68
0.1301676,0.9914920,4,69
0.0819363,0.9966376,4,70
-0.4899066,-0.8717749,4,71
0.9803807,0.1971132,4,72
-0.2198234,-0.9755397,4,73
0.9867343,-0.1623437,4,74
-0.8520268,0.5234982,4,75
0.6036653,-0.7972379,4,76
0.9251218,-0.3796705,4,77
-0.2823087,0.9593236,4,78
0.7894581,-0.6138044,4,79
